Date,Month,Season,Temperature,DayType,Event,TimeSlot,LocationType,Product,UnitsSold,Sales
2022-11-02,11,Winter,23.64663653145687,Weekday,Summer Vacation,Evening,Urban,Coffee,142,8520
2022-11-03,11,Winter,24.575353349969994,Weekday,None,Evening,Urban,Vanilla,130,5200
2022-11-03,11,Winter,24.575353349969994,Weekday,None,Evening,Urban,Chocolate,159,7950
2022-11-03,11,Winter,24.575353349969994,Weekday,None,Evening,Urban,Strawberry,108,4860
2022-11-03,11,Winter,24.575353349969994,Weekday,None,Evening,Urban,Butterscotch,177,9735
2022-11-03,11,Winter,24.575353349969994,Weekday,None,Evening,Urban,Coffee,121,7260
2022-11-04,11,Winter,18.710792541545796,Weekday,None,Evening,Urban,Vanilla,128,5120
2022-11-04,11,Winter,18.710792541545796,Weekday,None,Evening,Urban,Chocolate,144,7200
2022-11-04,11,Winter,18.710792541545796,Weekday,None,Evening,Urban,Strawberry,110,4950
2022-11-04,11,Winter,18.710792541545796,Weekday,None,Evening,Urban,Butterscotch,126,6930
2022-11-04,11,Winter,18.710792541545796,Weekday,None,Evening,Urban,Coffee,111,6660
2022-11-05,11,Winter,25.28940770143265,Weekend,None,Afternoon,Urban,Vanilla,116,4640
2022-11-05,11,Winter,25.28940770143265,Weekend,None,Afternoon,Urban,Chocolate,149,7450
2022-11-05,11,Winter,25.28940770143265,Weekend,None,Afternoon,Urban,Strawberry,128,5760
2022-11-05,11,Winter,25.28940770143265,Weekend,None,Afternoon,Urban,Butterscotch,135,7425
2022-11-05,11,Winter,25.28940770143265,Weekend,None,Afternoon,Urban,Coffee,90,5400
2022-11-06,11,Winter,21.1728934212374,Weekend,Navratri,Night,Urban,Vanilla,162,6480
2022-11-06,11,Winter,21.1728934212374,Weekend,Navratri,Night,Urban,Chocolate,169,8450
2022-11-06,11,Winter,21.1728934212374,Weekend,Navratri,Night,Urban,Strawberry,136,6120
2022-11-06,11,Winter,21.1728934212374,Weekend,Navratri,Night,Urban,Butterscotch,181,9955
2022-11-06,11,Winter,21.1728934212374,Weekend,Navratri,Night,Urban,Coffee,111,6660
2022-11-07,11,Winter,16.370341881874378,Weekday,None,Afternoon,Urban,Vanilla,88,3520
2022-11-07,11,Winter,16.370341881874378,Weekday,None,Afternoon,Urban,Chocolate,92,4600
2022-11-07,11,Winter,16.370341881874378,Weekday,None,Afternoon,Urban,Strawberry,61,2745
2022-11-07,11,Winter,16.370341881874378,Weekday,None,Afternoon,Urban,Butterscotch,113,6215
2022-11-07,11,Winter,16.370341881874378,Weekday,None,Afternoon,Urban,Coffee,59,3540
2022-11-08,11,Winter,25.868190590290073,Weekday,None,Afternoon,Urban,Vanilla,122,4880
2022-11-08,11,Winter,25.868190590290073,Weekday,None,Afternoon,Urban,Chocolate,126,6300
2022-11-08,11,Winter,25.868190590290073,Weekday,None,Afternoon,Urban,Strawberry,96,4320
2022-11-08,11,Winter,25.868190590290073,Weekday,None,Afternoon,Urban,Butterscotch,127,6985
2022-11-08,11,Winter,25.868190590290073,Weekday,None,Afternoon,Urban,Coffee,96,5760
2022-11-09,11,Winter,19.797478603664512,Weekday,None,Evening,Rural,Vanilla,95,3800
2022-11-09,11,Winter,19.797478603664512,Weekday,None,Evening,Rural,Chocolate,124,6200
2022-11-09,11,Winter,19.797478603664512,Weekday,None,Evening,Rural,Strawberry,94,4230
2022-11-09,11,Winter,19.797478603664512,Weekday,None,Evening,Rural,Butterscotch,86,4730
2022-11-09,11,Winter,19.797478603664512,Weekday,None,Evening,Rural,Coffee,76,4560
2022-11-10,11,Winter,25.222741701833982,Weekday,None,Afternoon,Rural,Vanilla,103,4120
2022-11-10,11,Winter,25.222741701833982,Weekday,None,Afternoon,Rural,Chocolate,101,5050
2022-11-10,11,Winter,25.222741701833982,Weekday,None,Afternoon,Rural,Strawberry,79,3555
2022-11-10,11,Winter,25.222741701833982,Weekday,None,Afternoon,Rural,Butterscotch,91,5005
2022-11-10,11,Winter,25.222741701833982,Weekday,None,Afternoon,Rural,Coffee,69,4140
2022-11-11,11,Winter,27.099872123729142,Weekday,None,Evening,Rural,Vanilla,132,5280
2022-11-11,11,Winter,27.099872123729142,Weekday,None,Evening,Rural,Chocolate,138,6900
2022-11-11,11,Winter,27.099872123729142,Weekday,None,Evening,Rural,Strawberry,86,3870
2022-11-11,11,Winter,27.099872123729142,Weekday,None,Evening,Rural,Butterscotch,113,6215
2022-11-11,11,Winter,27.099872123729142,Weekday,None,Evening,Rural,Coffee,107,6420
2022-11-12,11,Winter,20.109062562241057,Weekend,None,Afternoon,Urban,Vanilla,95,3800
2022-11-12,11,Winter,20.109062562241057,Weekend,None,Afternoon,Urban,Chocolate,132,6600
2022-11-12,11,Winter,20.109062562241057,Weekend,None,Afternoon,Urban,Strawberry,112,5040
2022-11-12,11,Winter,20.109062562241057,Weekend,None,Afternoon,Urban,Butterscotch,107,5885
2022-11-12,11,Winter,20.109062562241057,Weekend,None,Afternoon,Urban,Coffee,111,6660
2022-11-13,11,Winter,23.532376265582784,Weekend,None,Afternoon,Rural,Vanilla,111,4440
2022-11-13,11,Winter,23.532376265582784,Weekend,None,Afternoon,Rural,Chocolate,116,5800
2022-11-13,11,Winter,23.532376265582784,Weekend,None,Afternoon,Rural,Strawberry,85,3825
2022-11-13,11,Winter,23.532376265582784,Weekend,None,Afternoon,Rural,Butterscotch,83,4565
2022-11-13,11,Winter,23.532376265582784,Weekend,None,Afternoon,Rural,Coffee,93,5580
2022-11-14,11,Winter,19.54779730927795,Weekday,None,Afternoon,Urban,Vanilla,79,3160
2022-11-14,11,Winter,19.54779730927795,Weekday,None,Afternoon,Urban,Chocolate,119,5950
2022-11-14,11,Winter,19.54779730927795,Weekday,None,Afternoon,Urban,Strawberry,61,2745
2022-11-14,11,Winter,19.54779730927795,Weekday,None,Afternoon,Urban,Butterscotch,105,5775
2022-11-14,11,Winter,19.54779730927795,Weekday,None,Afternoon,Urban,Coffee,80,4800
2022-11-15,11,Winter,19.909684544711276,Weekday,None,Evening,Urban,Vanilla,128,5120
2022-11-15,11,Winter,19.909684544711276,Weekday,None,Evening,Urban,Chocolate,136,6800
2022-11-15,11,Winter,19.909684544711276,Weekday,None,Evening,Urban,Strawberry,106,4770
2022-11-15,11,Winter,19.909684544711276,Weekday,None,Evening,Urban,Butterscotch,126,6930
2022-11-15,11,Winter,19.909684544711276,Weekday,None,Evening,Urban,Coffee,103,6180
2022-11-16,11,Winter,20.385888270587735,Weekday,None,Afternoon,Urban,Vanilla,92,3680
2022-11-16,11,Winter,20.385888270587735,Weekday,None,Afternoon,Urban,Chocolate,104,5200
2022-11-16,11,Winter,20.385888270587735,Weekday,None,Afternoon,Urban,Strawberry,93,4185
2022-11-16,11,Winter,20.385888270587735,Weekday,None,Afternoon,Urban,Butterscotch,105,5775
2022-11-16,11,Winter,20.385888270587735,Weekday,None,Afternoon,Urban,Coffee,77,4620
2022-11-17,11,Winter,23.40780276942558,Weekday,None,Morning,Urban,Vanilla,77,3080
2022-11-17,11,Winter,23.40780276942558,Weekday,None,Morning,Urban,Chocolate,137,6850
2022-11-17,11,Winter,23.40780276942558,Weekday,None,Morning,Urban,Strawberry,78,3510
2022-11-17,11,Winter,23.40780276942558,Weekday,None,Morning,Urban,Butterscotch,115,6325
2022-11-17,11,Winter,23.40780276942558,Weekday,None,Morning,Urban,Coffee,84,5040
2022-11-18,11,Winter,21.70798954401195,Weekday,None,Morning,Urban,Vanilla,87,3480
2022-11-18,11,Winter,21.70798954401195,Weekday,None,Morning,Urban,Chocolate,119,5950
2022-11-18,11,Winter,21.70798954401195,Weekday,None,Morning,Urban,Strawberry,107,4815
2022-11-18,11,Winter,21.70798954401195,Weekday,None,Morning,Urban,Butterscotch,120,6600
2022-11-18,11,Winter,21.70798954401195,Weekday,None,Morning,Urban,Coffee,56,3360
2022-11-19,11,Winter,23.866209970918145,Weekend,None,Morning,Rural,Vanilla,116,4640
2022-11-19,11,Winter,23.866209970918145,Weekend,None,Morning,Rural,Chocolate,131,6550
2022-11-19,11,Winter,23.866209970918145,Weekend,None,Morning,Rural,Strawberry,117,5265
2022-11-19,11,Winter,23.866209970918145,Weekend,None,Morning,Rural,Butterscotch,120,6600
2022-11-19,11,Winter,23.866209970918145,Weekend,None,Morning,Rural,Coffee,82,4920
2022-11-20,11,Winter,26.901844550570942,Weekend,None,Evening,Rural,Vanilla,162,6480
2022-11-20,11,Winter,26.901844550570942,Weekend,None,Evening,Rural,Chocolate,150,7500
2022-11-20,11,Winter,26.901844550570942,Weekend,None,Evening,Rural,Strawberry,145,6525
2022-11-20,11,Winter,26.901844550570942,Weekend,None,Evening,Rural,Butterscotch,156,8580
2022-11-20,11,Winter,26.901844550570942,Weekend,None,Evening,Rural,Coffee,87,5220
2022-11-21,11,Winter,23.102947878974266,Weekday,None,Night,Urban,Vanilla,67,2680
2022-11-21,11,Winter,23.102947878974266,Weekday,None,Night,Urban,Chocolate,135,6750
2022-11-21,11,Winter,23.102947878974266,Weekday,None,Night,Urban,Strawberry,97,4365
2022-11-21,11,Winter,23.102947878974266,Weekday,None,Night,Urban,Butterscotch,119,6545
2022-11-21,11,Winter,23.102947878974266,Weekday,None,Night,Urban,Coffee,103,6180
2022-11-22,11,Winter,21.801570145379,Weekday,None,Evening,Urban,Vanilla,115,4600
2022-11-22,11,Winter,21.801570145379,Weekday,None,Evening,Urban,Chocolate,179,8950
2022-11-22,11,Winter,21.801570145379,Weekday,None,Evening,Urban,Strawberry,112,5040
2022-11-22,11,Winter,21.801570145379,Weekday,None,Evening,Urban,Butterscotch,153,8415
2022-11-22,11,Winter,21.801570145379,Weekday,None,Evening,Urban,Coffee,120,7200
2022-11-23,11,Winter,19.772547302384847,Weekday,Summer Vacation,Evening,Urban,Vanilla,147,5880
2022-11-23,11,Winter,19.772547302384847,Weekday,Summer Vacation,Evening,Urban,Chocolate,179,8950
2022-11-23,11,Winter,19.772547302384847,Weekday,Summer Vacation,Evening,Urban,Strawberry,166,7470
2022-11-23,11,Winter,19.772547302384847,Weekday,Summer Vacation,Evening,Urban,Butterscotch,184,10120
2022-11-23,11,Winter,19.772547302384847,Weekday,Summer Vacation,Evening,Urban,Coffee,130,7800
2022-11-24,11,Winter,23.569237012007182,Weekday,None,Evening,Urban,Vanilla,150,6000
2022-11-24,11,Winter,23.569237012007182,Weekday,None,Evening,Urban,Chocolate,157,7850
2022-11-24,11,Winter,23.569237012007182,Weekday,None,Evening,Urban,Strawberry,126,5670
2022-11-24,11,Winter,23.569237012007182,Weekday,None,Evening,Urban,Butterscotch,105,5775
2022-11-24,11,Winter,23.569237012007182,Weekday,None,Evening,Urban,Coffee,100,6000
2022-11-25,11,Winter,22.723965804750343,Weekday,None,Night,Urban,Vanilla,80,3200
2022-11-25,11,Winter,22.723965804750343,Weekday,None,Night,Urban,Chocolate,91,4550
2022-11-25,11,Winter,22.723965804750343,Weekday,None,Night,Urban,Strawberry,105,4725
2022-11-25,11,Winter,22.723965804750343,Weekday,None,Night,Urban,Butterscotch,95,5225
2022-11-25,11,Winter,22.723965804750343,Weekday,None,Night,Urban,Coffee,76,4560
2022-11-26,11,Winter,24.794713806043195,Weekend,None,Evening,Rural,Vanilla,133,5320
2022-11-26,11,Winter,24.794713806043195,Weekend,None,Evening,Rural,Chocolate,164,8200
2022-11-26,11,Winter,24.794713806043195,Weekend,None,Evening,Rural,Strawberry,104,4680
2022-11-26,11,Winter,24.794713806043195,Weekend,None,Evening,Rural,Butterscotch,155,8525
2022-11-26,11,Winter,24.794713806043195,Weekend,None,Evening,Rural,Coffee,94,5640
2022-11-27,11,Winter,22.759495714113942,Weekend,None,Evening,Rural,Vanilla,135,5400
2022-11-27,11,Winter,22.759495714113942,Weekend,None,Evening,Rural,Chocolate,145,7250
2022-11-27,11,Winter,22.759495714113942,Weekend,None,Evening,Rural,Strawberry,103,4635
2022-11-27,11,Winter,22.759495714113942,Weekend,None,Evening,Rural,Butterscotch,140,7700
2022-11-27,11,Winter,22.759495714113942,Weekend,None,Evening,Rural,Coffee,103,6180
2022-11-28,11,Winter,20.00114739847028,Weekday,None,Afternoon,Urban,Vanilla,87,3480
2022-11-28,11,Winter,20.00114739847028,Weekday,None,Afternoon,Urban,Chocolate,100,5000
2022-11-28,11,Winter,20.00114739847028,Weekday,None,Afternoon,Urban,Strawberry,76,3420
2022-11-28,11,Winter,20.00114739847028,Weekday,None,Afternoon,Urban,Butterscotch,95,5225
2022-11-28,11,Winter,20.00114739847028,Weekday,None,Afternoon,Urban,Coffee,68,4080
2022-11-29,11,Winter,21.814707400419614,Weekday,None,Evening,Urban,Vanilla,132,5280
2022-11-29,11,Winter,21.814707400419614,Weekday,None,Evening,Urban,Chocolate,135,6750
2022-11-29,11,Winter,21.814707400419614,Weekday,None,Evening,Urban,Strawberry,101,4545
2022-11-29,11,Winter,21.814707400419614,Weekday,None,Evening,Urban,Butterscotch,132,7260
2022-11-29,11,Winter,21.814707400419614,Weekday,None,Evening,Urban,Coffee,91,5460
2022-11-30,11,Winter,26.10776439226563,Weekday,None,Afternoon,Urban,Vanilla,91,3640
2022-11-30,11,Winter,26.10776439226563,Weekday,None,Afternoon,Urban,Chocolate,123,6150
2022-11-30,11,Winter,26.10776439226563,Weekday,None,Afternoon,Urban,Strawberry,83,3735
2022-11-30,11,Winter,26.10776439226563,Weekday,None,Afternoon,Urban,Butterscotch,118,6490
2022-11-30,11,Winter,26.10776439226563,Weekday,None,Afternoon,Urban,Coffee,73,4380
2022-12-01,12,Winter,23.7193834397236,Weekday,None,Morning,Rural,Vanilla,49,1960
2022-12-01,12,Winter,23.7193834397236,Weekday,None,Morning,Rural,Chocolate,73,3650
2022-12-01,12,Winter,23.7193834397236,Weekday,None,Morning,Rural,Strawberry,68,3060
2022-12-01,12,Winter,23.7193834397236,Weekday,None,Morning,Rural,Butterscotch,62,3410
2022-12-01,12,Winter,23.7193834397236,Weekday,None,Morning,Rural,Coffee,72,4320
2022-12-02,12,Winter,19.460061253400912,Weekday,None,Afternoon,Urban,Vanilla,88,3520
2022-12-02,12,Winter,19.460061253400912,Weekday,None,Afternoon,Urban,Chocolate,104,5200
2022-12-02,12,Winter,19.460061253400912,Weekday,None,Afternoon,Urban,Strawberry,70,3150
2022-12-02,12,Winter,19.460061253400912,Weekday,None,Afternoon,Urban,Butterscotch,123,6765
2022-12-02,12,Winter,19.460061253400912,Weekday,None,Afternoon,Urban,Coffee,65,3900
2022-12-03,12,Winter,27.497671130437606,Weekend,None,Night,Rural,Vanilla,119,4760
2022-12-03,12,Winter,27.497671130437606,Weekend,None,Night,Rural,Chocolate,147,7350
2022-12-03,12,Winter,27.497671130437606,Weekend,None,Night,Rural,Strawberry,98,4410
2022-12-03,12,Winter,27.497671130437606,Weekend,None,Night,Rural,Butterscotch,100,5500
2022-12-03,12,Winter,27.497671130437606,Weekend,None,Night,Rural,Coffee,78,4680
2022-12-04,12,Winter,27.10808946504381,Weekend,None,Evening,Urban,Vanilla,160,6400
2022-12-04,12,Winter,27.10808946504381,Weekend,None,Evening,Urban,Chocolate,207,10350
2022-12-04,12,Winter,27.10808946504381,Weekend,None,Evening,Urban,Strawberry,139,6255
2022-12-04,12,Winter,27.10808946504381,Weekend,None,Evening,Urban,Butterscotch,151,8305
2022-12-04,12,Winter,27.10808946504381,Weekend,None,Evening,Urban,Coffee,115,6900
2022-12-05,12,Winter,26.688666305524592,Weekday,None,Afternoon,Urban,Vanilla,105,4200
2022-12-05,12,Winter,26.688666305524592,Weekday,None,Afternoon,Urban,Chocolate,136,6800
2022-12-05,12,Winter,26.688666305524592,Weekday,None,Afternoon,Urban,Strawberry,80,3600
2022-12-05,12,Winter,26.688666305524592,Weekday,None,Afternoon,Urban,Butterscotch,115,6325
2022-12-05,12,Winter,26.688666305524592,Weekday,None,Afternoon,Urban,Coffee,128,7680
2022-12-06,12,Winter,18.30019352110937,Weekday,None,Afternoon,Urban,Vanilla,94,3760
2022-12-06,12,Winter,18.30019352110937,Weekday,None,Afternoon,Urban,Chocolate,105,5250
2022-12-06,12,Winter,18.30019352110937,Weekday,None,Afternoon,Urban,Strawberry,59,2655
2022-12-06,12,Winter,18.30019352110937,Weekday,None,Afternoon,Urban,Butterscotch,84,4620
2022-12-06,12,Winter,18.30019352110937,Weekday,None,Afternoon,Urban,Coffee,55,3300
2022-12-07,12,Winter,20.176374217972548,Weekday,None,Afternoon,Rural,Vanilla,57,2280
2022-12-07,12,Winter,20.176374217972548,Weekday,None,Afternoon,Rural,Chocolate,79,3950
2022-12-07,12,Winter,20.176374217972548,Weekday,None,Afternoon,Rural,Strawberry,65,2925
2022-12-07,12,Winter,20.176374217972548,Weekday,None,Afternoon,Rural,Butterscotch,66,3630
2022-12-07,12,Winter,20.176374217972548,Weekday,None,Afternoon,Rural,Coffee,37,2220
2022-12-08,12,Winter,20.403063202210628,Weekday,None,Evening,Urban,Vanilla,139,5560
2022-12-08,12,Winter,20.403063202210628,Weekday,None,Evening,Urban,Chocolate,137,6850
2022-12-08,12,Winter,20.403063202210628,Weekday,None,Evening,Urban,Strawberry,116,5220
2022-12-08,12,Winter,20.403063202210628,Weekday,None,Evening,Urban,Butterscotch,116,6380
2022-12-08,12,Winter,20.403063202210628,Weekday,None,Evening,Urban,Coffee,107,6420
2022-12-09,12,Winter,23.225821923105304,Weekday,Diwali,Afternoon,Urban,Vanilla,130,5200
2022-12-09,12,Winter,23.225821923105304,Weekday,Diwali,Afternoon,Urban,Chocolate,166,8300
2022-12-09,12,Winter,23.225821923105304,Weekday,Diwali,Afternoon,Urban,Strawberry,126,5670
2022-12-09,12,Winter,23.225821923105304,Weekday,Diwali,Afternoon,Urban,Butterscotch,168,9240
2022-12-09,12,Winter,23.225821923105304,Weekday,Diwali,Afternoon,Urban,Coffee,118,7080
2022-12-10,12,Winter,21.574595125011736,Weekend,None,Morning,Urban,Vanilla,96,3840
2022-12-10,12,Winter,21.574595125011736,Weekend,None,Morning,Urban,Chocolate,123,6150
2022-12-10,12,Winter,21.574595125011736,Weekend,None,Morning,Urban,Strawberry,93,4185
2022-12-10,12,Winter,21.574595125011736,Weekend,None,Morning,Urban,Butterscotch,130,7150
2022-12-10,12,Winter,21.574595125011736,Weekend,None,Morning,Urban,Coffee,88,5280
2022-12-11,12,Winter,15.285306300025084,Weekend,None,Afternoon,Rural,Vanilla,39,1560
2022-12-11,12,Winter,15.285306300025084,Weekend,None,Afternoon,Rural,Chocolate,114,5700
2022-12-11,12,Winter,15.285306300025084,Weekend,None,Afternoon,Rural,Strawberry,42,1890
2022-12-11,12,Winter,15.285306300025084,Weekend,None,Afternoon,Rural,Butterscotch,95,5225
2022-12-11,12,Winter,15.285306300025084,Weekend,None,Afternoon,Rural,Coffee,51,3060
2022-12-12,12,Winter,20.201900518479043,Weekday,None,Evening,Urban,Vanilla,103,4120
2022-12-12,12,Winter,20.201900518479043,Weekday,None,Evening,Urban,Chocolate,152,7600
2022-12-12,12,Winter,20.201900518479043,Weekday,None,Evening,Urban,Strawberry,167,7515
2022-12-12,12,Winter,20.201900518479043,Weekday,None,Evening,Urban,Butterscotch,101,5555
2022-12-12,12,Winter,20.201900518479043,Weekday,None,Evening,Urban,Coffee,122,7320
2022-12-13,12,Winter,21.137657441798932,Weekday,None,Afternoon,Urban,Vanilla,97,3880
2022-12-13,12,Winter,21.137657441798932,Weekday,None,Afternoon,Urban,Chocolate,115,5750
2022-12-13,12,Winter,21.137657441798932,Weekday,None,Afternoon,Urban,Strawberry,70,3150
2022-12-13,12,Winter,21.137657441798932,Weekday,None,Afternoon,Urban,Butterscotch,90,4950
2022-12-13,12,Winter,21.137657441798932,Weekday,None,Afternoon,Urban,Coffee,66,3960
2022-12-14,12,Winter,25.66370698020088,Weekday,Summer Vacation,Evening,Urban,Vanilla,164,6560
2022-12-14,12,Winter,25.66370698020088,Weekday,Summer Vacation,Evening,Urban,Chocolate,195,9750
2022-12-14,12,Winter,25.66370698020088,Weekday,Summer Vacation,Evening,Urban,Strawberry,166,7470
2022-12-14,12,Winter,25.66370698020088,Weekday,Summer Vacation,Evening,Urban,Butterscotch,199,10945
2022-12-14,12,Winter,25.66370698020088,Weekday,Summer Vacation,Evening,Urban,Coffee,165,9900
2022-12-15,12,Winter,21.473308163502352,Weekday,None,Morning,Urban,Vanilla,104,4160
2022-12-15,12,Winter,21.473308163502352,Weekday,None,Morning,Urban,Chocolate,136,6800
2022-12-15,12,Winter,21.473308163502352,Weekday,None,Morning,Urban,Strawberry,87,3915
2022-12-15,12,Winter,21.473308163502352,Weekday,None,Morning,Urban,Butterscotch,93,5115
2022-12-15,12,Winter,21.473308163502352,Weekday,None,Morning,Urban,Coffee,57,3420
2022-12-16,12,Winter,23.516212820292992,Weekday,None,Evening,Urban,Vanilla,133,5320
2022-12-16,12,Winter,23.516212820292992,Weekday,None,Evening,Urban,Chocolate,169,8450
2022-12-16,12,Winter,23.516212820292992,Weekday,None,Evening,Urban,Strawberry,110,4950
2022-12-16,12,Winter,23.516212820292992,Weekday,None,Evening,Urban,Butterscotch,130,7150
2022-12-16,12,Winter,23.516212820292992,Weekday,None,Evening,Urban,Coffee,118,7080
2022-12-17,12,Winter,24.628140377589382,Weekend,None,Afternoon,Rural,Vanilla,120,4800
2022-12-17,12,Winter,24.628140377589382,Weekend,None,Afternoon,Rural,Chocolate,117,5850
2022-12-17,12,Winter,24.628140377589382,Weekend,None,Afternoon,Rural,Strawberry,77,3465
2022-12-17,12,Winter,24.628140377589382,Weekend,None,Afternoon,Rural,Butterscotch,96,5280
2022-12-17,12,Winter,24.628140377589382,Weekend,None,Afternoon,Rural,Coffee,60,3600
2022-12-18,12,Winter,20.5946984551589,Weekend,Christmas,Morning,Rural,Vanilla,104,4160
2022-12-18,12,Winter,20.5946984551589,Weekend,Christmas,Morning,Rural,Chocolate,151,7550
2022-12-18,12,Winter,20.5946984551589,Weekend,Christmas,Morning,Rural,Strawberry,92,4140
2022-12-18,12,Winter,20.5946984551589,Weekend,Christmas,Morning,Rural,Butterscotch,135,7425
2022-12-18,12,Winter,20.5946984551589,Weekend,Christmas,Morning,Rural,Coffee,52,3120
2022-12-19,12,Winter,21.439311525514047,Weekday,None,Evening,Urban,Vanilla,99,3960
2022-12-19,12,Winter,21.439311525514047,Weekday,None,Evening,Urban,Chocolate,162,8100
2022-12-19,12,Winter,21.439311525514047,Weekday,None,Evening,Urban,Strawberry,114,5130
2022-12-19,12,Winter,21.439311525514047,Weekday,None,Evening,Urban,Butterscotch,145,7975
2022-12-19,12,Winter,21.439311525514047,Weekday,None,Evening,Urban,Coffee,109,6540
